﻿﻿弹性负载均衡是否可以添加不同操作系统的云服务器？,可以。ELB本身不会限制后端的云服务器使用哪种操作系统，只要您的2台云服务器中的应用服务部署是相同且保证数据的一致性即可。但是，我们建议您选择2台相同操作系统的云服务器进行配置，以便您日后的管理维护。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿单个用户支持保有多少个弹性负载均衡器？,单个用户默认支持10个增强型负载均衡器，5个经典型负载均衡器。如果需要创建更多弹性负载均衡器，请申请更高配额，申请弹性负载均衡器个数不超过255个。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿弹性负载均衡如何支持多证书？,每个监听器只支持一个证书/证书链，如果要支持多证书/证书链，需创建多个监听器。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何配置私网或公网负载均衡？,创建一个增强型负载均衡，系统分配一个VIP，默认是私网负载均衡，如果为这个VIP绑定一个公网的IP，则可作为公网负载均衡。增强型同时可支持私网、公网访问。创建一个经典型负载均衡时可以选择创建公网或者私网。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿监听器是什么？,承担ELB具体的协议和端口配置；云服务器协议和端口配置；监听策略配置。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿监听器中分配算法和会话保持算法是什么关系？,会话保持功能，目的是将同一个用户的会话分发到相同的后端节点，增强型的支持情况如表1所示，经典型支持的情况如表2所示。表1 增强型会话保持支持情况分配策略会话保持L4（TCP）L7（HTTP/HTTPS）加权轮询算法源IP地址支持不支持HTTP_COOKIE不涉及支持应用程序COOKIE不涉及支持加权最少连接源IP地址支持不支持HTTP_COOKIE不涉及支持应用程序COOKIE不涉及支持源IP地址源IP地址支持支持HTTP_COOKIE不涉及支持应用程序COOKIE不涉及支持表2 经典型会话保持支持情况分配策略会话保持L4（TCP、UDP）L7（HTTP/HTTPS）轮询算法源IP地址支持不支持HTTP_COOKIE不涉及支持应用程序COOKIE不涉及不支持最少连接源IP地址支持不支持HTTP_COOKIE不涉及支持应用程序COOKIE不涉及不支持源IP地址源IP地址支持支持HTTP_COOKIE不涉及支持应用程序COOKIE不涉及不支持一般建议：算法可以使用轮询算法，四层会话保持使用源IP地址，7层使用HTTP_COOKIE方式。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是负载均衡协议（端口）？,增强型负载均衡系统支持4层（TCP）和7层（HTTP、HTTPS）协议的负载均衡，经典型负载均衡系统支持4层（TCP、UDP）和7层（HTTP、HTTPS）协议的负载均衡，可通过具体提供的服务能力选择对应的协议以及该协议对外呈现的端口。监听器协议用途TCPTCP的应用部署UDPUDP的应用部署HTTPWeb应用HTTPS基于HTTPS的Web应用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是云服务器协议（端口）？,后端云服务器自身提供的网络服务的协议以及协议的端口，如使用windows操作系统上安装的IIS（webservice），该服务默认的协议为HTTP，端口为80。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿弹性负载均衡分配的弹性IP是否为独占？,在您购买使用ELB服务的整个生命周期内，该服务地址（IP）都是由您所购买的服务独占的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿删除弹性负载均衡器有什么影响？,如果您的ELB服务器地址（IP）已经正常解析到域名且对外提供服务，除非必要请不要删除您创建的ELB服务器，删除了ELB服务器以后相应的服务配置和服务地址（IP）将会被释放掉，数据一旦删除，不可恢复。如果您重新创建ELB服务器，可以重新由系统重新给您分配一个新的服务地址（IP），也可以指定原IP地址申请。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何获得来访者的真实IP？,针对7层（HTTP协议）服务，ELB通过Http Header:X-Forwarded-For获取来访者真实IP，该功能已经默认开启，无需配置，也不能修改。针对4层（TCP协议）服务，需要配置TOA插件获取。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿ELB支持什么类型的会话保持？,增强型负载均衡器支持源IP、HTTP_COOKIE、APP_COOKIE三种会话保持类型，经典型负载均衡器支持源IP、HTTP_COOKIE两种会话类型。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是图片处理？,图片处理特性（Image Processing）是对象存储服务（Object Storage Service，OBS）为用户提供稳定、安全、高效、易用、低成本的图片处理服务，包括：图片剪切、图片缩放、图片水印、格式转换等。图片处理特性提供OBS管理控制台和RESTful API接口的使用方法，使用户可以在任何时间和地点对存储在对象存储中的图片进行处理，并且可以快速获取到处理后的图片。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿什么是图片处理特性？,图片处理特性（Image Processing）集成于对象存储服务（Object Storage Service，OBS），为用户提供稳定、安全、高效、易用、低成本的图片处理服务，包括：图片剪切、图片缩放、图片水印、格式转换等。图片处理特性提供控制台和RESTful API接口的使用方法，使用户可以在任何时间和地点对存储在对象存储中的图片进行处理，并且可以快速获取到处理后的图片。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何访问图片处理？,通过管理控制台查看OBS中图片在相应图片样式模板下的图片预览效果。通过应用程序调用简单的RESTful API接口来访问图片处理服务。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿图片处理如何收费？,公测期间免费使用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿每个桶支持创建多少个图片样式？,每个桶最多支持创建100个样式。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿图片处理支持哪些格式的图片？,支持的原图格式有：jpg、jpeg、png、bmp、webp、gif、tiff。支持格式转化处理后的目标格式有：jpg、png、bmp、webp。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿FunctionStage如何隔离代码？,每个FunctionStage函数都运行在其自己的环境中，有其自己的资源和文件系统视图，FunctionStage与华为云ECS使用相同技术级别的安全性和隔离。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿FunctionStage函数分配磁盘空间有多少？,对于每个FunctionStage函数分配了512 MB临时存储空间，单个租户下最大允许部署包大小为10G，更多函数的资源限制，请参考使用限制。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿哪些事件可以触发FunctionStage函数？,有关事件源的完整列表，请参考支持的事件源。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿怎样获取在运行过程中实际使用了多少内存？,函数调用的返回信息中会包含最大内存消耗等信息，请参考开发指南中的SDK接口。也可以在执行结果界面查看，如图1所示。图1 实际使用内存,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿FunctionStage函数是否支持环境变量？,创建函数时可以设置环境变量，无需对代码进行任何更改，可以设置动态参数，传递到函数代码和库，请参考使用环境变量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿能否在环境变量中存储敏感信息？,定义环境变量时，系统会明文展示所有输入信息，请不要输入敏感信息（如账户密码等），以防止信息泄露。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿FunctionStage函数是否支持版本控制？,FunctionStage函数支持版本控制。默认情况下，每个函数拥有单一的当前版本（latest）的代码。函数客户端可调用特定的版本或获取最新的实现，请参考版本管理。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿FunctionStage函数的执行需要多长时间？,对函数进行的同步调用必须在300秒钟内执行完毕。默认的超时为3秒，可以将超时设置在3到300秒之间的任何值。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿FunctionStage是什么？,FunctionStage是华为云提供的serverless服务，用户无需预配置服务器等基础设施，实现上传代码即可运行。FunctionStage在执行代码时实现计算资源自动伸缩，以弹性和高可靠性运行代码，并提供日志查询，性能监控等功能。用户借助FunctionStage可以快速构建起多种类型的应用和服务。用户无需管理和运维，由FunctionStage承担执行计算资源的管理工作，如服务器和操作系统维护、容量预置和自动扩展、代码监控和记录等。用户只需为运行代码消耗的资源支付费用，代码未运行时不产生费用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿使用FunctionStage是否需要开通计算、存储、网络等服务？,用户使用FunctionStage时，不需要开通或者预配置计算、存储、网络等服务，由FunctionStage提供和管理底层计算资源，包括服务器CPU、内存、网络和其他配置/资源维护、代码部署、弹性伸缩、负载均衡、安全升级、资源运行情况监控等，用户只需要按照FunctionStage支持的编程语言提供程序包，上传即可运行。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿与FunctionStage相关联的服务有哪些？,与FunctionStage相关联的华为云服务有：IAM（统一身份认证服务）、SMN（消息通知服务）、DMS（分布式消息服务）、OBS（对象存储服务）和DIS（数据接入服务）、APIG（API网关）服务。使用FunctionStage去访问其他的云服务（如DMS和DIS等）时需要在IAM创建“委托”，让用户可以对企业拥有的云资源执行增、删、改、查和调用等操作。不需要访问其他云服务，则不用设置委托。使用FunctionStage创建SMN触发器之前需要在SMN创建“主题”，用以订阅消息主题。使用FunctionStage创建DMS触发器之前需要在DMS创建“队列”和“消费组”，用以定期拉取消息。使用FunctionStage创建OBS触发器之前需要在OBS创建“存储桶”，用设置桶事件。使用FunctionStage创建DIS触发器之前需要在DIS创建“接入通道”，用以定期拉取数据。使用FunctionStage创建APIG触发器之前需要在APIG创建“分组”和“发布环境”，创建APIG触发器时需要设置分组和发布环境。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿FunctionStage支持哪些编程语言？,FunctionStage目前支持的编程语言有Python 2.7、Python 3.6、Node.js 6.10、Java 8、Go 1.8。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿使用FunctionStage开发能否引入类库？,使用FunctionStage编写函数支持引入标准库及非标准三方库，FunctionStage也内置了一些非标准三方库，详情请参考引入依赖库。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿能否在函数代码中使用线程和进程？,用户可使用编程语言和操作系统的功能，在函数中创建额外的线程和进程。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿使用FunctionStage开发程序之后是否需要部署？,用户在本地开发程序之后打包，必须是ZIP包（Java、Node.js、Python、Go）或者JAR包（Java），上传至FunctionStage即可运行，无需其它的部署操作。制作ZIP包的时候，单函数入口文件必须在根目录，保证解压后，直接出现函数执行入口文件，才能正常运行。对于Go runtime，必须在编译之后打zip包，编译后的动态库文件名称必须与函数执行入口的插件名称保持一致，例如：动态库名称为testplugin.so，则“函数执行入口”命名为testplugin.Handler。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿哪些游戏适合使用公有云？,棋牌、卡牌游戏：开发团队由于资金人手少、项目周期短，所以在项目初期，可以借助华为云平台快速搭建1-2个区，每月的成本投入非常小。后期当游戏品质上升后再开始引入更多用户，而此时可以跟随业务的发展而快速扩展云上资源，保证游戏的稳定运行。 MMO、MOBA、FPS游戏：MMO、MOBA、FPS游戏的推出往往会吸引众多玩家涌入体验和公测，游戏服务端需要保证足够的资源来应对业务的爆发性增长，快速稳定地新增区服。华为云为您提供海量线上资源、快速扩展的能力、稳定可靠的服务，助力游戏业务的高效运行，减少由于资源问题导致的游戏体验问题，支撑游戏的快速增长和营收。 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云如何保证游戏的安全？,从业务安全角度，华为云保障了基础设施安全、云平台安全和云服务运维运营安全。同时，华为云还提供了丰富的安全服务对租户的业务进行保护，包括DDoS高防IP，主机安全服务等。从数据安全角度，华为云秉持“上不碰应用，下不碰数据”的战略，与客户数据没有利益关系，不会使用客户数据进行变现，保证租户对其数据的所有权和控制权。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云主机的性能和配置怎么样？能否满足我的游戏要求？,华为云提供了40余种弹性云服务器机型，最高可达36核890G，针对不同的场景和需求可以任意选择。如果需要进行相关测试，可以通过服务咨询留下相关信息，华为云支撑团队会协助您完成测试。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云上游戏服务器的稳定性怎么样？,华为云服务器支持自动热迁移、数据多副本和整机备份恢复，整体可用性达到99.95%，保证游戏业务的稳定运行。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿应该如何为我的游戏选购服务器？,可以按照玩家数量、游戏复杂度、游戏分区分服架构来选购服务器资源。对于少于1000玩家的游戏，可以购买2核4G、4核8G的通用型ECS，搭配100G超高IO云硬盘；对于少于5000玩家的游戏，可以使用华为云弹性负载均衡、关系型数据库、分布式缓存服务构建服务器集群；对于大于5000玩家的游戏，可以购买支持SR-IOV的密集存储型实例或者支持IB网络的高计算型实例构建高性能游戏服务器。对于有特殊计算或者极高性能要求的游戏，可以使用华为云裸金属服务器BMS或者GPU型ECS。对于容器化部署的游戏，可以使用华为云容器引擎CCE进行云上部署。以上仅为服务器典型配置，更多建议可以参考游戏云解决方案推荐配置列表。同时可以通过服务咨询得到更多专家建议。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿我的游戏数据库也可以上云吗？,华为云关系型数据库支持MySQL、PostgreSQL和Microsoft SQL Server三大数据库，并且提供读写分离、自动故障切换、自定义备份等高级功能，保证您的游戏数据库安心上云。同时，您也可以基于华为云高性能的弹性云服务器ECS自己搭建所需的数据库。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿我现有的游戏数据怎样迁移上华为云？,华为云提供多种数据迁移的方式，包括专线互联，对象存储迁移服务，数据快递服务等，如果您需要进一步了解，可以拨打4000-955-988进行咨询。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿游戏里面的图片和视频可以存放在哪里？,游戏中产生的图片、视频文件很适合存放在华为云对象存储服务中。华为云对象存储服务提供高达11个9的数据持久性，为用户提供高并发、大带宽、稳定低时延的数据访问体验。更有三类存储类型（标准存储、低频访问存储、归档存储）供您选择。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云如何支持游戏的快速部署？,华为云镜像服务提供完善的镜像管理能力，支持私有镜像导入，支持创建私有镜像、共享镜像等。您可以通过镜像批量发放弹性云服务器。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云游戏开发工具有哪些能力？,华为软件开发云是华为云上提供的一站式云端DevOps平台。支持游戏的代码开发、编译、部署、发布等。软件开发云目前提供了Cocos2d游戏引擎的编译构建，Android、Cocos的代码托管等针对游戏开发的功能，未来会为开发者开放更多功能。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云有游戏测试服务吗？,您可以在华为云上为游戏APP进行兼容性测试、性能测试等，并能获取详尽的测试报告。您可以通过开通和使用华为云的“移动应用测试”来进行游戏APP的测试。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云上有内部镜像源吗？,如果弹性云服务器无法访问Internet或外部镜像源提供的服务不稳定的情况下，需要更新弹性云服务器的系统或者软件，可以使用以下华为云提供的镜像源进行更新：华北区用户CentOS 6http://100.125.1.27/repo/CentOS-Base-6.repoCentOS 7http://100.125.1.27/repo/CentOS-Base-7.repoUbuntu 12.04http://100.125.1.27/repo/sources.list.preciseUbuntu 14.04http://100.125.1.27/repo/sources.list.preciseopenSUSEhttp://100.125.1.27/repo/opensuse-13.2.tar.gz华南区用户CentOS 6http://100.125.1.39/repo/centos/CentOS-Base-6.repoCentOS 7http://100.125.1.39/repo/centos/CentOS-Base-7.repoUbuntuhttp://100.125.1.39/repo/ubuntu/sources.list.preciseopenSUSEhttp://100.125.1.39/repo/opensuse.tar.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿我在华为云上如何了解游戏服务器的运行状态？,华为云提供了云监控服务，您可以使用该服务监控弹性云服务器，在您开通了弹性云服务器后，云监控服务将自动实时监控并根据您设置的告警预置触发告警和通知，帮助您更好地了解弹性云服务器的各项性能指标。另外，华为云提供云审计服务来记录云资源操作请求及请求结果，提供云日志服务进行运维日志的收集、分析、存储等。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿游戏活动期间，我可以临时增加带宽吗？,可以。您可以通过管理控制台或者API随时调整弹性IP的带宽，满足游戏的要求。如果您需要大于300M的带宽，可以提交工单申请扩大带宽。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿我可以调整游戏服务器的配置吗？,可以。您可以在云服务器关机后，对云服务器变更规格。温馨提醒：目前包周期云服务器只支持升级配置。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿华为云上有提供内网NTP服务器吗？,华为云为弹性云服务器提供了内部NTP时间服务器，如下：华北区、华南区、华东区100.125.1.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿镜像的计费标准是什么？,镜像服务本身免费，不收取操作系统License费用，收取私有镜像存储费用。当前为试用阶段，您可以免费使用。使用外部镜像文件创建私有镜像时，用户需要将外部镜像文件上传到OBS桶中，此时上传到OBS桶中的镜像文件会按照OBS服务标准收取存储费用，请及时删除不再使用的OBS文件。使用云服务器备份制作整机镜像时，整机镜像本身不收费，仅收取相应CSBS的按需费用，详细的服务资费费率标准请参见产品价格详情中“云服务器备份”的内容。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如何选择操作系统？,Windows适用于Windows环境下的开发平台或运营业务。 系统盘要求40GB及以上、内存1GB及以上。 可以安装IIS、SQL Server等。 Linux适用于Linux环境下的开发平台或运营业务。当前提供CentOS（推荐）和Ubuntu类型等操作系统。 系统盘要求40GB及以上、内存512MB及以上。 4G以上内存操作系统选择如果使用4GB及以上内存，请选择64位及以上的操作系统（32位操作系统只能4GB内寻址，超过4GB的内存操作系统无法访问）。 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿一个帐号最多可以创建多少个私有镜像？,在当前阶段，您在一个区域内默认最多可以创建10个私有镜像。如果您需要创建更多的私有镜像，可以通过提交工单的方式，申请扩大配额上限。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿使用私有镜像创建的云服务器，是否可以与生成镜像的云服务器硬件规格不同？,使用私有镜像创建的云服务器，其系统盘大小可以指定，必须大于等于镜像的系统盘大小，且小于1024GB。CPU、内存、带宽、数据盘可以根据需要进行修改。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿使用镜像创建云服务器，可以指定系统盘大小吗？,使用镜像创建云服务器，其系统盘大小可以指定，必须大于等于镜像的系统盘大小，且小于1024GB。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿没有我要的操作系统镜像，怎么办？,如果没有您所需要的操作系统镜像，可选择通过控制台外部镜像文件创建镜像功能，外部镜像文件支持的文件格式及操作系统类型请参考“外部镜像文件的镜像格式和操作系统类型”章节。如您拥有ISO文件，且文件操作系统属于云平台支持的操作系统类型，也可以先基于VirtualBox使用ISO创建镜像，再导入云平台，具体操作请参考《镜像服务最佳实践》。如上述操作无法帮助您创建所需的镜像，可拨打免费客服电话4000-955-988咨询。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿基于云服务器制作镜像是免费的吗？,基于云服务器制作镜像是免费的。但后续会收取镜像存储费用。当前阶段为试用阶段，您可以免费使用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿私有镜像占用的存储空间是否需要收费？,私有镜像占用的对象存储空间，后续会按照存储容量按需收费。当前阶段是试用阶段，您可以免费使用。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿使用云服务器创建私有镜像，需要多长时间？,使用云服务器创建私有镜像，通常需要约20分钟。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿云服务器创建私有镜像的时候一定要关机吗？,是的。运行状态下的云服务器，其内存可能会缓存正准备写入的数据，为了避免您制作的镜像出现数据丢失问题，请您在制作镜像前关闭云服务器。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿﻿如果系统磁盘容量填写错误怎么办？,如果您通过镜像文件注册私有镜像时，填写的系统磁盘容量小于镜像文件内部的系统盘容量会导致创建镜像失败。如果出现此类情况，请您删除使用错误参数注册的镜像，并选择正确的配置参数重新创建私有镜像。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
